,gram_count,document_count,Average_freq
int erpolation,1,1,1.0
erpolation to,1,1,1.0
generate thetic,1,1,1.0
thetic instances,1,1,1.0
difference from,1,1,1.0
is instead,1,1,1.0
a uniform,2,1,2.0
generation like,1,1,1.0
like smote,1,1,1.0
adasyn uses,2,1,2.0
a density,1,1,1.0
density distribution,3,1,3.0
distribution ˆri,1,1,1.0
ˆri as,1,1,1.0
a rion,1,1,1.0
rion to,1,1,1.0
to automatically,1,1,1.0
automatically decide,1,1,1.0
samples that,2,1,2.0
distribution criteria,1,1,1.0
criteria is,1,1,1.0
the normalized,1,1,1.0
normalized number,1,1,1.0
cases within,3,1,3.0
the neighbor,3,1,3.0
neighbor of,3,1,3.0
example fig,1,1,1.0
the proportion,1,1,1.0
by smote,1,1,1.0
adasyn based,1,1,1.0
on neighbors,1,1,1.0
examples through,1,1,1.0
through from,1,1,1.0
from fig,3,1,3.0
fig it,1,1,1.0
smote uniformly,1,1,1.0
uniformly assigns,1,1,1.0
assigns the,1,1,1.0
a differen,1,1,1.0
differen t,1,1,1.0
t distribution,1,1,1.0
to determinechen,1,1,1.0
determinechen et,1,1,1.0
to d,1,1,1.0
d a,1,1,1.0
a s,2,2,1.0
n ﬁrst,1,1,1.0
ﬁrst calculates,1,1,1.0
calculates the,1,1,1.0
of m,1,1,1.0
m ajority,1,1,1.0
ajority cases,1,1,1.0
of to,2,1,2.0
to ﬁrst,1,1,1.0
ﬁrst which,1,1,1.0
and normalizes,1,1,1.0
normalizes this,1,1,1.0
this into,1,1,1.0
to bias,1,1,1.0
generation pro,1,1,1.0
pro cess,1,1,1.0
cess algorithm,1,1,1.0
algorithm adasyn,1,1,1.0
adasyn one,1,1,1.0
one issue,1,1,1.0
issue worth,1,1,1.0
worth noting,1,1,1.0
noting is,1,1,1.0
that adasyn,5,1,5.0
adasyn does,2,1,2.0
not generate,1,1,1.0
generate instances,1,1,1.0
no majority,1,1,1.0
their neighbors,1,1,1.0
neighbors like,1,1,1.0
like in,1,1,1.0
fig ramoboost,1,1,1.0
ramoboost learning,3,1,3.0
objective of,1,1,1.0
ramoboost is,8,1,8.0
is twofold,1,1,1.0
twofold to,1,1,1.0
induction biases,1,1,1.0
biases introduced,1,1,1.0
adaptively learn,1,1,1.0
learn information,1,1,1.0
achieved in,1,1,1.0
two respects,1,1,1.0
first an,1,1,1.0
an adaptive,1,1,1.0
adaptive weight,1,1,1.0
weight adjustment,1,1,1.0
adjustment procedure,1,1,1.0
is embedded,1,1,1.0
embedded in,1,1,1.0
in ramoboost,5,1,5.0
ramoboost that,1,1,1.0
that shifts,1,1,1.0
shifts the,1,1,1.0
classes second,1,1,1.0
second a,1,1,1.0
a ranked,2,1,2.0
ranked sampling,1,1,1.0
skewed distribution,1,1,1.0
distribution motivated,1,1,1.0
smote smoteboost,1,1,1.0
smoteboost and,1,1,1.0
adasyn rithms,1,1,1.0
rithms ramoboost,1,1,1.0
ramoboost facilitates,1,1,1.0
facilitates imbalanced,1,1,1.0
by tively,1,1,1.0
tively developing,1,1,1.0
of hypotheses,1,1,1.0
hypotheses however,1,1,1.0
however unlike,1,1,1.0
unlike smote,1,1,1.0
smote which,1,1,1.0
which samples,1,1,1.0
samples minority,1,1,1.0
examples indiscriminately,1,1,1.0
indiscriminately and,1,1,1.0
and uniformly,1,1,1.0
uniformly ramoboost,1,1,1.0
ramoboost evaluates,1,1,1.0
evaluates the,1,1,1.0
potential learning,1,1,1.0
learning contribution,1,1,1.0
contribution of,1,1,1.0
and determines,1,1,1.0
determines their,1,1,1.0
their sampling,1,1,1.0
weights accordingly,1,1,1.0
accordingly this,1,1,1.0
any single,1,1,1.0
single minority,1,1,1.0
determine how,1,1,1.0
how greatly,1,1,1.0
greatly it,1,1,1.0
will beneﬁt,1,1,1.0
beneﬁt the,2,1,2.0
process before,2,1,2.0
before ofﬁcially,1,1,1.0
ofﬁcially describing,1,1,1.0
describing the,1,1,1.0
explain several,1,1,1.0
several terms,1,1,1.0
terms for,1,1,1.0
improved readability,1,1,1.0
readability in,1,1,1.0
in lieu,1,1,1.0
lieu of,1,1,1.0
directly operating,1,1,1.0
operating on,1,1,1.0
dataset d,2,1,2.0
d ramoboost,1,1,1.0
ramoboost follows,1,1,1.0
classic procedure,1,1,1.0
apply the,1,1,1.0
the boosting,6,1,6.0
boosting process,2,1,2.0
process on,1,1,1.0
the misclassiﬁed,1,1,1.0
misclassiﬁed dataset,1,1,1.0
problem b,1,1,1.0
b is,1,1,1.0
deﬁned to,1,1,1.0
is replicated,1,1,1.0
replicated n,1,1,1.0
n times,1,1,1.0
times with,1,1,1.0
different class,2,1,2.0
label other,1,1,1.0
other than,1,1,1.0
true one,1,1,1.0
one ˆri,1,1,1.0
ˆri serves,1,1,1.0
serves as,1,1,1.0
distribution function,6,1,6.0
function determining,1,1,1.0
determining the,3,1,3.0
probability that,1,1,1.0
in b,2,1,2.0
b are,1,1,1.0
instances it,1,1,1.0
is calculated,3,1,3.0
calculated by,1,1,1.0
by mapping,1,1,1.0
mapping the,1,1,1.0
b into,1,1,1.0
the range,2,1,2.0
range the,1,1,1.0
presented presented,1,1,1.0
algorithm according,1,1,1.0
this description,1,1,1.0
description the,2,1,2.0
algorithm includes,1,1,1.0
includes two,1,1,1.0
two mechanisms,1,1,1.0
mechanisms to,1,1,1.0
from anced,1,1,1.0
ﬁrst consists,1,1,1.0
of steps,1,1,1.0
where instances,1,1,1.0
are adaptively,1,1,1.0
adaptively generated,1,1,1.0
generated accord,1,1,1.0
their distributions,1,1,1.0
way more,1,1,1.0
are created,2,1,2.0
examples th,1,1,1.0
th at,1,1,1.0
at are,1,1,1.0
be classiﬁed,1,1,1.0
classiﬁed compared,1,1,1.0
is signiﬁcantly,2,1,2.0
signiﬁcantly different,1,1,1.0
algorithm where,1,1,1.0
has equal,1,1,1.0
equal weight,1,1,1.0
weight and,1,1,1.0
same numbers,2,1,2.0
second mechanism,1,1,1.0
mechanism steps,1,1,1.0
current hypothesis,1,1,1.0
hypothesis ht,2,1,2.0
ht to,1,1,1.0
to update,1,1,1.0
update the,1,1,1.0
sampling distribution,2,1,2.0
distribution dt,1,1,1.0
dt which,1,1,1.0
to sample,1,1,1.0
iteration as,2,1,2.0
step similar,1,1,1.0
similar to,5,1,5.0
algorithm ram,1,1,1.0
ram o,1,1,1.0
o boost,1,1,1.0
boost n,1,1,1.0
t α,1,1,1.0
α input,1,1,1.0
with m,1,1,1.0
m class,1,1,1.0
examples xm,1,1,1.0
xm ym,1,1,1.0
ym w,1,1,1.0
w h,2,1,2.0
e xi,1,1,1.0
the n,2,1,2.0
n dimensional,2,1,2.0
dimensional feature,1,1,1.0
space x,1,1,1.0
x and,1,1,1.0
and yi,1,1,1.0
yi y,1,1,1.0
y major,1,1,1.0
major minor,1,1,1.0
minor is,1,1,1.0
class identity,1,1,1.0
identity label,1,1,1.0
label associated,1,1,1.0
with instance,1,1,1.0
xi n,1,1,1.0
n number,1,1,1.0
data samples,3,1,3.0
generated at,2,1,2.0
iteration t,1,1,1.0
t number,2,1,2.0
of iterations,1,1,1.0
iterations the,1,1,1.0
of base,1,1,1.0
base classiﬁers,1,1,1.0
classiﬁers number,1,1,1.0
neighbors in,3,1,3.0
in adjusting,1,1,1.0
examples number,1,1,1.0
data instances,3,1,3.0
instances α,1,1,1.0
the scaling,2,1,2.0
scaling coefﬁcient,2,1,2.0
coefﬁcient let,1,1,1.0
let b,1,1,1.0
i y,7,1,7.0
m y,1,1,1.0
y initialize,1,1,1.0
initialize i,1,1,1.0
y for,1,1,1.0
for i,2,2,1.0
y b,2,1,2.0
b for,1,1,1.0
two class,1,1,1.0
class problems,1,1,1.0
problems m,1,1,1.0
m do,1,1,1.0
do for,1,1,1.0
for t,2,1,2.0
t t,1,1,1.0
t sample,1,1,1.0
the mislabeled,2,1,2.0
mislabeled training,1,1,1.0
with dt,2,1,2.0
dt and,2,1,2.0
and get,2,1,2.0
get back,3,1,3.0
back the,1,1,1.0
sampled dataset,1,1,1.0
dataset se,3,1,3.0
se of,1,1,1.0
of identical,1,1,1.0
identical size,1,1,1.0
size slice,1,1,1.0
slice se,1,1,1.0
se into,1,1,1.0
majority subset,1,1,1.0
subset and,1,1,1.0
minority subset,1,1,1.0
size mlt,1,1,1.0
mlt and,1,1,1.0
and mst,1,1,1.0
mst respectively,1,1,1.0
example xi,2,1,2.0
xi ﬁnd,1,1,1.0
se according,1,1,1.0
distance in,2,1,2.0
and calculate,1,1,1.0
calculate ri,1,1,1.0
ri deﬁned,1,1,1.0
as ri,1,1,1.0
ri exp,1,1,1.0
exp α,1,1,1.0
α δi,1,1,1.0
δi i,1,1,1.0
i mst,1,1,1.0
mst where,1,1,1.0
where δi,1,1,1.0
δi is,1,1,1.0
in examples,1,1,1.0
examples normalize,1,1,1.0
normalize ri,1,1,1.0
ri according,1,1,1.0
to ˆri,1,1,1.0
ˆri ri,1,1,1.0
ri ri,1,1,1.0
ri such,1,1,1.0
that ˆri,1,1,1.0
ˆri is,1,1,1.0
function mst,1,1,1.0
mst ri,1,1,1.0
ri deﬁne,1,1,1.0
deﬁne dt,1,1,1.0
dt ˆri,1,1,1.0
ˆri sample,1,1,1.0
sample with,1,1,1.0
back a,2,1,2.0
sampling minority,1,1,1.0
dataset gt,1,1,1.0
gt o,1,1,1.0
o fs,1,1,1.0
fs i,1,1,1.0
i z,1,1,1.0
z emst,1,1,1.0
emst for,1,1,1.0
xi gt,1,1,1.0
gt ﬁnd,1,1,1.0
in according,1,1,1.0
in n,1,1,1.0
use linear,1,1,1.0
linear inter,1,1,1.0
inter polation,1,1,1.0
polation to,1,1,1.0
generate n,1,1,1.0
n synthetic,2,1,2.0
samples provide,1,1,1.0
base classiﬁer,4,1,4.0
classiﬁer with,1,1,1.0
with sampling,1,1,1.0
sampling dataset,4,1,4.0
se and,1,1,1.0
samples get,1,1,1.0
ht x,2,1,2.0
y calculate,1,1,1.0
of ht,1,1,1.0
ht εt,1,1,1.0
εt i,1,1,1.0
b dt,1,1,1.0
dt i,3,1,3.0
y ht,1,1,1.0
ht xi,3,1,3.0
xi yi,2,1,2.0
yi ht,2,1,2.0
y set,1,1,1.0
set βt,1,1,1.0
βt εt,1,1,1.0
εt εt,1,1,1.0
εt update,1,1,1.0
update dt,1,1,1.0
y dt,1,1,1.0
y zt,1,1,1.0
zt β,1,1,1.0
β xi,1,1,1.0
t where,1,1,1.0
where zt,1,1,1.0
zt is,1,1,1.0
a normalization,1,1,1.0
normalization constant,1,1,1.0
constant end,1,1,1.0
end ieee,1,1,1.0
october output,1,1,1.0
output the,1,1,1.0
the output,1,1,1.0
output hypothesis,1,1,1.0
hypothesis h,1,1,1.0
h f,2,1,2.0
f inal,2,1,2.0
inal x,2,1,2.0
x is,1,1,1.0
calculated as,1,1,1.0
follows h,1,1,1.0
x arg,1,1,1.0
max log,1,1,1.0
log βt,1,1,1.0
βt ht,1,1,1.0
y algorithm,1,1,1.0
the anism,1,1,1.0
anism can,1,1,1.0
ﬁnal hypothesis,4,1,4.0
hypothesis toward,1,1,1.0
facilitate the,1,1,1.0
key components,1,1,1.0
components of,1,1,1.0
two ramoboost,1,1,1.0
ramoboost mechanisms,1,1,1.0
mechanisms are,1,1,1.0
are steps,1,1,1.0
steps and,2,1,2.0
by sampling,2,1,2.0
the updated,1,1,1.0
updated weight,1,1,1.0
weight distribution,1,1,1.0
function dt,1,1,1.0
dt at,1,1,1.0
the tth,1,1,1.0
tth iteration,1,1,1.0
step ramoboost,2,1,2.0
ramoboost can,9,1,9.0
can sively,1,1,1.0
sively shift,1,1,1.0
examples meanwhile,1,1,1.0
meanwhile in,1,1,1.0
ramoboost generates,2,1,2.0
generates more,1,1,1.0
for those,2,1,2.0
ples by,1,1,1.0
function obtained,1,1,1.0
from manipulating,1,1,1.0
manipulating the,3,1,3.0
example through,1,1,1.0
and analysis,1,1,1.0
methodology data,1,1,1.0
generation mechanism,5,1,5.0
mechanism the,1,1,1.0
proposed boost,1,1,1.0
boost algorithm,1,1,1.0
algorithm shares,1,1,1.0
shares some,1,1,1.0
generation aspects,1,1,1.0
aspects with,1,1,1.0
adding the,1,1,1.0
a randomized,1,1,1.0
randomized real,1,1,1.0
real number,2,1,2.0
number in,1,1,1.0
in multiplied,1,1,1.0
multiplied by,1,1,1.0
minority ple,1,1,1.0
ple under,1,1,1.0
chosen example,1,1,1.0
example within,1,1,1.0
within its,1,1,1.0
its k,1,1,1.0
dataset step,1,1,1.0
step in,1,1,1.0
the which,1,1,1.0
same way,1,1,1.0
way as,1,1,1.0
two however,1,1,1.0
however is,1,1,1.0
that ramoboost,8,1,8.0
ramoboost employs,1,1,1.0
a systematic,2,1,2.0
systematic method,1,1,1.0
adaptively determine,1,1,1.0
instances created,1,1,1.0
dataset according,1,1,1.0
their learnability,1,1,1.0
learnability more,1,1,1.0
instances will,1,1,1.0
those examples,1,1,1.0
examples therefore,2,1,2.0
hypothesis will,1,1,1.0
those difﬁcult,2,1,2.0
difﬁcult decision,1,1,1.0
decision regions,1,1,1.0
regions concretely,1,1,1.0
concretely ramoboost,1,1,1.0
neighbors across,1,1,1.0
whole sampling,1,1,1.0
dataset steps,1,1,1.0
the while,1,1,1.0
smote universally,1,1,1.0
universally generates,1,1,1.0
generates identical,1,1,1.0
identical number,1,1,1.0
example similar,1,1,1.0
to ramoboost,1,1,1.0
ramoboost adasyn,1,1,1.0
also aims,1,1,1.0
to cally,1,1,1.0
cally generate,1,1,1.0
the derlying,1,1,1.0
derlying data,1,1,1.0
distribution instead,1,1,1.0
distribution consequently,1,1,1.0
consequently adasyn,1,1,1.0
also has,1,1,1.0
to push,1,1,1.0
push the,2,1,2.0
difﬁcult regions,1,1,1.0
boundary however,1,1,1.0
however adasyn,1,1,1.0
an aggressive,1,1,1.0
aggressive manner,1,1,1.0
manner almost,1,1,1.0
very close,3,1,3.0
boundary this,2,1,2.0
is because,3,1,3.0
mechanism of,4,1,4.0
of adasyn,2,1,2.0
adasyn approves,1,1,1.0
approves generation,1,1,1.0
data only,1,1,1.0
only when,1,1,1.0
when there,1,1,1.0
there exists,1,1,1.0
exists at,1,1,1.0
majority case,1,1,1.0
consideration speciﬁcally,1,1,1.0
speciﬁcally the,3,1,3.0
consideration directly,1,1,1.0
directly dictates,1,1,1.0
dictates the,1,1,1.0
generated around,1,1,1.0
around it,1,1,1.0
the extreme,1,1,1.0
extreme case,1,1,1.0
case noisy,1,1,1.0
noisy examples,2,1,2.0
can have,1,1,1.0
have multiple,1,1,1.0
multiple synthetic,1,1,1.0
generated while,1,1,1.0
while examples,1,1,1.0
are relatively,1,1,1.0
relatively far,1,1,1.0
far away,1,1,1.0
boundary but,1,1,1.0
but are,1,1,1.0
are tive,1,1,1.0
tive of,1,1,1.0
target concept,2,1,2.0
concept of,1,1,1.0
not selected,1,1,1.0
selected for,1,1,1.0
for synthetic,3,1,3.0
contrast ramoboost,1,1,1.0
ramoboost ploys,1,1,1.0
ploys a,1,1,1.0
a logistic,1,1,1.0
logistic function,1,1,1.0
to ﬁrstly,1,1,1.0
ﬁrstly map,1,1,1.0
map δ,1,1,1.0
δ the,1,1,1.0
consideration to,2,1,2.0
number r,1,1,1.0
r between,1,1,1.0
and which,2,1,2.0
then normalized,1,1,1.0
normalized to,1,1,1.0
for determining,2,1,2.0
way ramoboost,1,1,1.0
ramoboost considers,1,1,1.0
considers all,1,1,1.0
synthetic generation,1,1,1.0
generation albeit,1,1,1.0
albeit at,1,1,1.0
at varied,1,1,1.0
varied levels,1,1,1.0
levels adasyn,1,1,1.0
adasyn additionally,1,1,1.0
additionally introduces,1,1,1.0
introduces complications,1,1,1.0
complications at,1,1,1.0
boundary since,3,1,3.0
since almost,1,1,1.0
are located,1,1,1.0
located in,1,1,1.0
region which,1,1,1.0
that excessively,1,1,1.0
excessively more,1,1,1.0
are probably,1,1,1.0
probably generated,1,1,1.0
for noisy,1,1,1.0
label phasizing,1,1,1.0
phasizing the,1,1,1.0
region may,1,1,1.0
may magnify,1,1,1.0
magnify the,1,1,1.0
of noise,2,1,2.0
noise within,1,1,1.0
dataset thereby,1,1,1.0
thereby leading,1,1,1.0
performance depreciation,1,1,1.0
depreciation ramoboost,1,1,1.0
ramoboost on,3,1,3.0
hand assigns,1,1,1.0
assigns high,1,1,1.0
high probabilities,1,1,1.0
probabilities for,1,1,1.0
examples close,1,1,1.0
boundary which,1,1,1.0
generated near,1,1,1.0
boundary on,1,1,1.0
relative basis,1,1,1.0
basis as,2,1,2.0
to an,1,1,1.0
an absolute,1,1,1.0
absolute basis,1,1,1.0
result the,2,1,2.0
negative impact,1,1,1.0
impact of,1,1,1.0
noise is,1,1,1.0
is attenuated,1,1,1.0
attenuated in,1,1,1.0
ramoboost as,2,1,2.0
as compared,1,1,1.0
to adasyn,1,1,1.0
adasyn in,1,1,1.0
ramoboost with,3,1,3.0
with that,2,1,2.0
adasyn we,1,1,1.0
a shows,1,1,1.0
and fig,1,1,1.0
b d,1,1,1.0
d shows,1,1,1.0
distribution data,1,1,1.0
distribution respectively,1,1,1.0
respectively in,1,1,1.0
in all,4,1,4.0
these ﬁgures,1,1,1.0
ﬁgures the,1,1,1.0
the plus,1,1,1.0
plus and,1,1,1.0
and point,1,1,1.0
point shapes,1,1,1.0
shapes represent,1,1,1.0
the inal,2,2,1.0
inal majority,1,1,1.0
data original,1,1,1.0
data respectively,1,1,1.0
furthermore for,1,1,1.0
each ﬁgure,2,1,2.0
ﬁgure we,2,1,2.0
also illustrate,1,1,1.0
classiﬁcation confusion,1,1,1.0
of instant,1,1,1.0
instant counts,1,1,1.0
counts for,2,1,2.0
for performance,1,1,1.0
performance assessment,1,1,1.0
assessment here,1,1,1.0
here we,2,1,2.0
we follow,1,1,1.0
follow the,1,1,1.0
the suggestions,1,1,1.0
suggestions of,1,1,1.0
classiﬁer used,1,1,1.0
make predictions,1,1,1.0
predictions on,1,1,1.0
on all,3,1,3.0
datasets shown,1,1,1.0
fig is,1,1,1.0
is classiﬁcation,1,1,1.0
regression tree,1,1,1.0
tree comparing,1,1,1.0
ramoboost method,5,1,5.0
can improve,1,1,1.0
improve classiﬁcation,1,1,1.0
performance speciﬁcally,1,1,1.0
improvement of,1,1,1.0
of true,1,1,1.0
tn counts,2,1,2.0
dataset changes,1,1,1.0
changes from,1,1,1.0
to while,1,1,1.0
while for,1,1,1.0
ramoboost it,1,1,1.0
it increases,1,1,1.0
increases from,1,1,1.0
example while,1,1,1.0
while in,1,1,1.0
ramoboost the,2,1,2.0
generation process,1,1,1.0
is adaptive,1,1,1.0
adaptive according,1,1,1.0
distribution from,1,1,1.0
c we,1,1,1.0
adasyn is,2,1,2.0
very aggressive,1,1,1.0
aggressive in,1,1,1.0
instances very,2,1,2.0
have two,1,1,1.0
two effects,1,1,1.0
performance it,1,1,1.0
may increasechen,1,1,1.0
increasechen et,1,1,1.0
boosting a,1,1,1.0
c d,2,1,2.0
d hypothesis,1,1,1.0
hypothesis outputy,4,1,4.0
outputy p,4,1,4.0
class n,4,1,4.0
n n,4,1,4.0
n hypothesis,3,1,3.0
n fig,1,1,1.0
fig comparison,1,1,1.0
mechanisms a,1,1,1.0
a original,1,1,1.0
data distribu,2,1,2.0
distribu tion,2,1,2.0
tion majority,1,1,1.0
and mi,1,1,1.0
mi nority,2,2,1.0
nority examples,1,1,1.0
examples b,1,1,1.0
b data,1,1,1.0
distribution after,1,1,1.0
method c,1,1,1.0
c data,1,1,1.0
tion after,1,1,1.0
after adasyn,1,1,1.0
adasyn method,1,1,1.0
method d,1,1,1.0
d data,1,1,1.0
data dis,1,1,1.0
dis tribution,1,1,1.0
tribution after,1,1,1.0
after ramoboost,1,1,1.0
classiﬁcation accuracy,2,1,2.0
it provides,1,1,1.0
good representation,1,1,1.0
distribution close,1,1,1.0
boundary thereby,1,1,1.0
thereby improving,1,1,1.0
improving the,1,1,1.0
recall performance,2,1,2.0
performance which,1,1,1.0
be discussed,1,1,1.0
discussed in,1,1,1.0
detail in,1,1,1.0
section however,1,1,1.0
also decrease,1,1,1.0
decrease the,1,1,1.0
the jority,1,1,1.0
jority class,1,1,1.0
turn deteriorates,1,1,1.0
deteriorates the,1,1,1.0
overall classiﬁcation,1,1,1.0
performance one,1,1,1.0
can observe,1,1,1.0
observe from,1,1,1.0
c that,1,1,1.0
examples under,1,1,1.0
the adasyn,1,1,1.0
adasyn technique,1,1,1.0
best among,1,1,1.0
among all,1,1,1.0
methods true,1,1,1.0
tp therefore,1,1,1.0
therefore recall,1,1,1.0
the tn,1,1,1.0
counts of,1,1,1.0
also decreases,1,1,1.0
decreases signiﬁcantly,1,1,1.0
signiﬁcantly the,1,1,1.0
the lowest,1,1,1.0
lowest of,1,1,1.0
all in,1,1,1.0
case with,1,1,1.0
with tn,1,1,1.0
tn to,1,1,1.0
end ramoboost,1,1,1.0
adasyn to,1,1,1.0
overall learning,1,1,1.0
performance our,1,1,1.0
our simulation,4,1,4.0
simulation analyses,1,1,1.0
various datasets,1,1,1.0
and various,1,1,1.0
various assessment,2,1,2.0
section also,1,1,1.0
also conﬁrm,1,1,1.0
conﬁrm this,1,1,1.0
procedure boosting,1,1,1.0
boosting has,1,1,1.0
attracted cantly,1,1,1.0
cantly increased,1,1,1.0
increased attention,1,1,1.0
attention recently,1,1,1.0
recently in,1,1,1.0
computational gence,1,1,1.0
gence community,1,1,1.0
our proposed,1,1,1.0
ramoboost approach,1,1,1.0
boosting algorithm,3,1,3.0
is essentially,1,1,1.0
essentially the,1,1,1.0
classic rather,1,1,1.0
than reducing,1,1,1.0
prediction error,1,1,1.0
error on,1,1,1.0
loop in,1,1,1.0
a stepwise,1,1,1.0
stepwise manner,1,1,1.0
manner the,1,1,1.0
algorithm of,1,1,1.0
of can,1,1,1.0
can focus,1,1,1.0
focus the,1,1,1.0
learner on,1,1,1.0
labels that,1,1,1.0
are hardest,1,1,1.0
hardest to,1,1,1.0
to discriminate,1,1,1.0
discriminate by,1,1,1.0
as deﬁned,1,1,1.0
deﬁned in,1,1,1.0
words the,1,1,1.0
emphasis of,1,1,1.0
of is,1,1,1.0
the incorrect,1,1,1.0
incorrect class,1,1,1.0
label as,1,1,1.0
as distinguishable,1,1,1.0
distinguishable as,1,1,1.0
possible from,1,1,1.0
the correct,3,1,3.0
correct class,1,1,1.0
label belonging,1,1,1.0
consideration this,1,1,1.0
mislabeled dataset,1,1,1.0
is sampled,1,1,1.0
sampled in,1,1,1.0
loop instead,1,1,1.0
correct one,1,1,1.0
one compared,1,1,1.0
to enables,1,1,1.0
enables the,1,1,1.0
make useful,1,1,1.0
useful contributions,1,1,1.0
contributions to,1,1,1.0
hypothesis even,1,1,1.0
even when,1,1,1.0
weak hypothesis,1,1,1.0
hypothesis does,1,1,1.0
not predict,1,1,1.0
correct label,1,1,1.0
label with,1,1,1.0
a probability,1,1,1.0
probability greater,1,1,1.0
way the,1,1,1.0
the iteration,1,1,1.0
loop is,1,1,1.0
not broken,1,1,1.0
broken regardless,1,1,1.0
hypothesis which,1,1,1.0
other boosting,1,1,1.0
including given,1,1,1.0
generally very,1,1,1.0
very hard,1,1,1.0
hard for,1,1,1.0
single weak,1,1,1.0
to extract,1,1,1.0
extract sufﬁcient,1,1,1.0
sufﬁcient knowledge,1,1,1.0
dataset at,1,1,1.0
one instance,1,1,1.0
ramoboost and,5,1,5.0
algorithms may,1,1,1.0
from an,1,1,1.0
an insufﬁcient,1,1,1.0
insufﬁcient number,1,1,1.0
boosting iterations,2,1,2.0
iterations thus,1,1,1.0
thus for,1,1,1.0
for an,1,1,1.0
imbalanced ieee,1,1,1.0
october of,1,1,1.0
any size,1,1,1.0
size whose,1,1,1.0
whose target,1,1,1.0
concept we,1,1,1.0
we assume,2,1,2.0
assume is,1,1,1.0
is difﬁcult,1,1,1.0
learn it,1,1,1.0
is our,2,1,2.0
our belief,1,1,1.0
belief that,1,1,1.0
be guaranteed,1,1,1.0
guaranteed satisfactory,1,1,1.0
satisfactory if,1,1,1.0
if it,1,1,1.0
can iterate,1,1,1.0
iterate for,1,1,1.0
for enough,1,1,1.0
enough epochs,1,1,1.0
epochs this,1,1,1.0
our motivation,1,1,1.0
for employing,1,1,1.0
employing the,1,1,1.0
ramoboost computational,1,1,1.0
analysis in,1,1,1.0
training stage,1,1,1.0
stage the,2,1,2.0
ramoboost arises,1,1,1.0
arises from,1,1,1.0
the construction,1,1,1.0
construction of,1,1,1.0
loop as,1,1,1.0
procedure we,1,1,1.0
assume the,1,1,1.0
following in,1,1,1.0
our analysis,1,1,1.0
analysis dimension,1,1,1.0
space number,1,1,1.0
examples ratio,1,1,1.0
dataset p,1,1,1.0
boosting epochs,1,1,1.0
epochs the,1,1,1.0
procedure of,2,1,2.0
of generatin,1,1,1.0
generatin g,1,1,1.0
g synthetic,1,1,1.0
is initialized,1,1,1.0
initialized with,1,1,1.0
the calculation,1,1,1.0
calculation of,1,1,1.0
time complexity,9,1,9.0
complexity can,1,1,1.0
be decomposed,1,1,1.0
decomposed into,1,1,1.0
three steps,1,1,1.0
steps calculating,1,1,1.0
the euc,1,1,1.0
euc lidean,1,1,1.0
lidean distance,1,1,1.0
training o,1,1,1.0
o mn,2,1,2.0
mn sorting,1,1,1.0
sorting all,1,1,1.0
all current,1,1,1.0
current euclidean,1,1,1.0
distance calculations,1,1,1.0
calculations in,1,1,1.0
in ascending,1,1,1.0
ascending o,1,1,1.0
n log,4,1,4.0
log n,8,1,8.0
n r,1,1,1.0
e v,1,1,1.0
v i,1,1,1.0
n gt,1,1,1.0
gt h,1,1,1.0
h eﬁ,1,1,1.0
eﬁ r,1,1,1.0
r s,1,1,1.0
s examples,1,1,1.0
examples corresponding,1,1,1.0
corresponding to,3,1,3.0
ﬁrst items,1,1,1.0
items in,1,1,1.0
the sorted,1,1,1.0
sorted euclidean,1,1,1.0
distance complexity,1,1,1.0
complexity o,1,1,1.0
o thus,1,1,1.0
this step,1,1,1.0
step should,1,1,1.0
be o,2,1,2.0
mn n,1,1,1.0
in typical,1,1,1.0
typical situations,1,1,1.0
situations and,1,1,1.0
are both,1,1,1.0
both signiﬁcantly,1,1,1.0
signiﬁcantly smaller,1,1,1.0
than n,1,1,1.0
n which,2,1,2.0
complexity to,1,1,1.0
to approximately,1,1,1.0
approximately o,1,1,1.0
n the,3,1,3.0
minority neighbors,1,1,1.0
this calculation,1,1,1.0
