,gram_count,document_count,Average_freq
regularization operators and,1,1,1.0
operators and support,1,1,1.0
and support vector,1,1,1.0
support vector kernels,1,1,1.0
vector kernels neural,1,1,1.0
kernels neural networks,1,1,1.0
no pp jun,8,2,4.0
pp jun ledoux,1,1,1.0
jun ledoux the,1,1,1.0
ledoux the concentration,1,1,1.0
concentration of measure,1,1,1.0
of measure phenomenon,1,1,1.0
measure phenomenon ser,1,1,1.0
phenomenon ser ical,1,1,1.0
ser ical surveys,1,1,1.0
ical surveys and,1,1,1.0
surveys and monographs,1,1,1.0
and monographs american,1,1,1.0
monographs american mathematical,1,1,1.0
american mathematical society,1,1,1.0
mathematical society giannopoulos,1,1,1.0
society giannopoulos and,1,1,1.0
giannopoulos and v,1,1,1.0
and v milman,1,1,1.0
v milman concentration,1,1,1.0
milman concentration property,1,1,1.0
concentration property on,1,1,1.0
property on probability,1,1,1.0
on probability spaces,1,1,1.0
probability spaces advances,1,1,1.0
spaces advances in,1,1,1.0
advances in mathematics,1,1,1.0
in mathematics vol,1,1,1.0
mathematics vol no,1,1,1.0
no pp abe,1,1,1.0
pp abe and,1,1,1.0
abe and onishi,1,1,1.0
and onishi sparse,1,1,1.0
onishi sparse least,1,1,1.0
sparse least squares,1,1,1.0
least squares support,1,1,1.0
squares support vector,1,1,1.0
support vector regressors,1,1,1.0
vector regressors trained,1,1,1.0
regressors trained in,1,1,1.0
trained in the,1,1,1.0
space in proceedings,2,1,2.0
conference on artiﬁcial,1,1,1.0
on artiﬁcial neural,1,1,1.0
artiﬁcial neural networks,1,1,1.0
neural networks san,1,1,1.0
networks san sebasti,1,1,1.0
san sebasti spain,1,1,1.0
sebasti spain june,1,1,1.0
spain june pp,1,1,1.0
june pp xiong,1,1,1.0
pp xiong a,1,1,1.0
xiong a uniﬁed,1,1,1.0
framework for kernelization,1,1,1.0
for kernelization the,1,1,1.0
kernelization the empirical,1,1,1.0
empirical kernel feature,1,1,1.0
kernel feature space,1,1,1.0
of the chinese,1,1,1.0
the chinese conference,1,1,1.0
chinese conference on,1,1,1.0
conference on p,1,1,1.0
on p attern,1,1,1.0
p attern recognition,3,1,3.0
attern recognition nanjing,1,1,1.0
recognition nanjing china,1,1,1.0
nanjing china nov,1,1,1.0
nov pp ramona,1,1,1.0
pp ramona richard,1,1,1.0
ramona richard and,1,1,1.0
richard and david,1,1,1.0
and david multiclass,1,1,1.0
david multiclass feature,1,1,1.0
multiclass feature selection,1,1,1.0
feature selection with,1,1,1.0
selection with kernel,1,1,1.0
with kernel criteria,1,1,1.0
kernel criteria ieee,1,1,1.0
criteria ieee transactions,1,1,1.0
learning systems vol,1,1,1.0
vol pp lanckriet,1,1,1.0
pp lanckriet cristianini,1,1,1.0
lanckriet cristianini p,1,1,1.0
cristianini p bartlett,1,1,1.0
p bartlett ghaoui,1,1,1.0
bartlett ghaoui and,1,1,1.0
ghaoui and jordan,1,1,1.0
and jordan learning,1,1,1.0
jordan learning the,1,1,1.0
learning the kernel,1,1,1.0
matrix with semideﬁnite,1,1,1.0
with semideﬁnite programming,1,1,1.0
semideﬁnite programming journal,1,1,1.0
programming journal of,1,1,1.0
research vol pp,2,1,2.0
vol pp srebro,1,1,1.0
pp srebro and,1,1,1.0
srebro and learning,1,1,1.0
and learning bounds,1,1,1.0
bounds for support,1,1,1.0
for support vector,1,1,1.0
support vector chines,2,2,1.0
vector chines with,1,1,1.0
chines with learned,1,1,1.0
with learned kernels,1,1,1.0
learned kernels in,1,1,1.0
kernels in proceedings,1,1,1.0
the annual conference,1,1,1.0
annual conference on,1,1,1.0
conference on learning,1,1,1.0
on learning theory,1,1,1.0
theory pittsburgh usa,1,1,1.0
pittsburgh usa june,1,1,1.0
usa june pp,1,1,1.0
june pp lichman,1,1,1.0
pp lichman uci,1,1,1.0
learning repository online,2,2,1.0
repository online a,1,1,1.0
online a vailable,1,1,1.0
a vailable http,1,1,1.0
vailable http kubat,1,1,1.0
http kubat and,1,1,1.0
training sets selection,2,2,1.0
sets selection in,2,2,1.0
the international ence,1,1,1.0
international ence on,1,1,1.0
ence on machine,1,1,1.0
learning nashville usa,1,1,1.0
nashville usa july,1,1,1.0
usa july pp,1,1,1.0
july pp barandela,1,1,1.0
pp barandela s,1,1,1.0
barandela s v,1,1,1.0
s v garc,1,1,1.0
v garc and,1,1,1.0
garc and rangel,1,1,1.0
imbalance problems p,1,1,1.0
problems p attern,1,1,1.0
attern recognition vol,2,1,2.0
recognition vol no,2,1,2.0
no pp galar,1,1,1.0
fern barrenechea and,1,1,1.0
barrenechea and f,1,1,1.0
f herrera eusboost,1,1,1.0
herrera eusboost enhancing,1,1,1.0
eusboost enhancing ensembles,1,1,1.0
enhancing ensembles for,1,1,1.0
ensembles for highly,1,1,1.0
highly imbalanced by,1,1,1.0
imbalanced by evolutionary,1,1,1.0
by evolutionary undersampling,1,1,1.0
evolutionary undersampling p,1,1,1.0
undersampling p attern,1,1,1.0
no pp demsar,1,1,1.0
pp demsar statistical,1,1,1.0
demsar statistical comparisons,1,1,1.0
statistical comparisons of,2,2,1.0
comparisons of classiﬁers,2,2,1.0
of classiﬁers over,2,2,1.0
classiﬁers over multiple,2,2,1.0
over multiple data,2,2,1.0
multiple data sets,2,2,1.0
data sets journal,1,1,1.0
sets journal of,1,1,1.0
vol pp igel,1,1,1.0
pp igel and,1,1,1.0
igel and h,1,1,1.0
and h empirical,1,1,1.0
h empirical evaluation,1,1,1.0
empirical evaluation of,1,1,1.0
evaluation of the,1,1,1.0
the improved rprop,1,1,1.0
improved rprop learning,1,1,1.0
rprop learning algorithms,1,1,1.0
learning algorithms neurocomputing,1,1,1.0
algorithms neurocomputing vol,1,1,1.0
neurocomputing vol pp,1,1,1.0
vol pp chapelle,1,1,1.0
pp chapelle and,1,1,1.0
chapelle and rakotomamonjy,1,1,1.0
and rakotomamonjy second,1,1,1.0
rakotomamonjy second order,1,1,1.0
second order optimization,1,1,1.0
order optimization of,1,1,1.0
optimization of kernel,1,1,1.0
of kernel parameters,1,1,1.0
kernel parameters in,1,1,1.0
parameters in in,1,1,1.0
in in proceedings,1,1,1.0
vol no october,10,1,10.0
no october ramoboost,1,1,1.0
october ramoboost ranked,1,1,1.0
ramoboost ranked minority,1,1,1.0
ranked minority oversampling,10,1,10.0
minority oversampling in,10,1,10.0
oversampling in boosting,10,1,10.0
in boosting sheng,1,1,1.0
boosting sheng chen,1,1,1.0
sheng chen student,1,1,1.0
chen student member,1,1,1.0
student member ieee,1,1,1.0
member ieee haibo,1,1,1.0
ieee haibo he,1,1,1.0
haibo he member,1,1,1.0
he member ieee,1,1,1.0
member ieee and,1,1,1.0
ieee and edwardo,1,1,1.0
and edwardo garcia,1,1,1.0
edwardo garcia in,1,1,1.0
garcia in recent,1,1,1.0
recent years learning,1,1,1.0
years learning from,1,1,1.0
imbalanced data has,1,1,1.0
data has attracted,1,1,1.0
has attracted growing,1,1,1.0
attracted growing attention,1,1,1.0
growing attention from,1,1,1.0
attention from both,1,1,1.0
from both academia,1,1,1.0
both academia and,1,1,1.0
academia and industry,1,1,1.0
and industry due,1,1,1.0
industry due to,1,1,1.0
to the explosive,1,1,1.0
the explosive growth,1,1,1.0
explosive growth of,1,1,1.0
growth of applications,1,1,1.0
of applications that,1,1,1.0
applications that use,1,1,1.0
that use and,1,1,1.0
use and produce,1,1,1.0
and produce imbalanced,1,1,1.0
produce imbalanced data,1,1,1.0
imbalanced data however,1,1,1.0
data however because,1,1,1.0
however because of,1,1,1.0
of the complex,1,1,1.0
the complex characteristics,1,1,1.0
complex characteristics of,1,1,1.0
characteristics of imbalanced,1,1,1.0
imbalanced data many,1,1,1.0
data many solutions,1,1,1.0
many solutions struggle,1,1,1.0
solutions struggle to,1,1,1.0
struggle to provide,1,1,1.0
to provide robust,1,1,1.0
provide robust efﬁciency,1,1,1.0
robust efﬁciency in,1,1,1.0
efﬁciency in applications,1,1,1.0
in applications in,1,1,1.0
applications in an,1,1,1.0
in an effort,1,1,1.0
an effort to,1,1,1.0
effort to address,1,1,1.0
to address this,1,1,1.0
address this problem,1,1,1.0
this problem this,1,1,1.0
problem this paper,1,1,1.0
this paper presents,1,1,1.0
paper presents ranked,1,1,1.0
presents ranked minority,1,1,1.0
ranked minority sampling,1,1,1.0
minority sampling in,1,1,1.0
sampling in boosting,1,1,1.0
in boosting ramoboost,1,1,1.0
boosting ramoboost which,1,1,1.0
ramoboost which is,2,1,2.0
is a ramo,2,1,2.0
a ramo technique,2,1,2.0
ramo technique based,1,1,1.0
technique based on,1,1,1.0
the idea of,1,1,1.0
idea of adaptive,1,1,1.0
of adaptive synthetic,1,1,1.0
adaptive synthetic data,1,1,1.0
synthetic data generation,6,1,6.0
data generation in,2,1,2.0
generation in an,1,1,1.0
in an ensemble,1,1,1.0
an ensemble learning,1,1,1.0
ensemble learning system,1,1,1.0
learning system brieﬂy,1,1,1.0
system brieﬂy ramoboost,1,1,1.0
brieﬂy ramoboost adaptively,1,1,1.0
ramoboost adaptively ranks,1,1,1.0
adaptively ranks minority,1,1,1.0
ranks minority class,1,1,1.0
class instances at,1,1,1.0
instances at each,1,1,1.0
at each learning,1,1,1.0
each learning iteration,1,1,1.0
learning iteration according,1,1,1.0
iteration according to,1,1,1.0
to a sampling,1,1,1.0
a sampling probability,1,1,1.0
sampling probability distribution,2,1,2.0
probability distribution that,1,1,1.0
distribution that is,1,1,1.0
that is based,1,1,1.0
on the underlying,1,1,1.0
the underlying data,1,1,1.0
underlying data distribution,1,1,1.0
data distribution and,3,1,3.0
distribution and can,1,1,1.0
and can adaptively,1,1,1.0
can adaptively shift,2,1,2.0
adaptively shift the,3,1,3.0
shift the decision,3,1,3.0
decision boundary toward,4,1,4.0
boundary toward minori,1,1,1.0
toward minori ty,1,1,1.0
minori ty and,1,1,1.0
ty and majority,1,1,1.0
instances by using,1,1,1.0
by using a,1,1,1.0
using a hypothesis,1,1,1.0
a hypothesis assessment,1,1,1.0
hypothesis assessment procedure,1,1,1.0
assessment procedure simulation,1,1,1.0
procedure simulation analysis,1,1,1.0
simulation analysis on,2,1,2.0
analysis on datasets,1,1,1.0
on datasets assessed,1,1,1.0
datasets assessed over,1,1,1.0
assessed over various,1,1,1.0
over various overall,1,1,1.0
various overall accuracy,1,1,1.0
overall accuracy precision,1,1,1.0
accuracy precision recall,1,1,1.0
recall and receiver,1,1,1.0
and receiver operation,1,1,1.0
receiver operation characteristic,1,1,1.0
operation characteristic used,1,1,1.0
characteristic used to,1,1,1.0
used to illustrate,1,1,1.0
to illustrate the,2,1,2.0
illustrate the effectiveness,2,1,2.0
the effectiveness of,2,1,2.0
effectiveness of this,1,1,1.0
this method index,1,1,1.0
method index t,1,1,1.0
index t adaptive,1,1,1.0
t adaptive boosting,1,1,1.0
adaptive boosting data,1,1,1.0
boosting data mining,1,1,1.0
data mining ensemble,1,1,1.0
mining ensemble ing,1,1,1.0
ensemble ing imbalanced,1,1,1.0
ing imbalanced data,1,1,1.0
imbalanced data i,1,1,1.0
data i ntroduction,1,1,1.0
i ntroduction l,1,1,1.0
ntroduction l earning,1,1,1.0
l earning from,1,1,1.0
earning from imbalanced,1,1,1.0
from imbalanced da,1,1,1.0
imbalanced da ta,1,1,1.0
da ta imbalanced,1,1,1.0
ta imbalanced learning,1,1,1.0
imbalanced learning has,1,1,1.0
learning has become,1,1,1.0
become a criti,1,1,1.0
a criti cal,1,1,1.0
criti cal and,1,1,1.0
cal and signiﬁcant,1,1,1.0
and signiﬁcant research,1,1,1.0
signiﬁcant research issue,1,1,1.0
research issue in,1,1,1.0
issue in many,1,1,1.0
in many of,1,1,1.0
many of today,1,1,1.0
of today s,1,1,1.0
today s applications,1,1,1.0
s applications such,1,1,1.0
such as ﬁnancial,1,1,1.0
as ﬁnancial engineering,1,1,1.0
ﬁnancial engineering anom,1,1,1.0
engineering anom aly,1,1,1.0
anom aly detection,1,1,1.0
aly detection biomedical,1,1,1.0
detection biomedical data,1,1,1.0
biomedical data analysis,2,1,2.0
data analysis and,1,1,1.0
analysis and many,1,1,1.0
and many others,1,1,1.0
many others the,1,1,1.0
others the amount,1,1,1.0
the amount and,1,1,1.0
amount and complexity,1,1,1.0
and complexity of,1,1,1.0
complexity of raw,1,1,1.0
of raw data,1,1,1.0
raw data that,1,1,1.0
that is captured,1,1,1.0
is captured to,1,1,1.0
captured to monitor,1,1,1.0
to monitor analyze,1,1,1.0
monitor analyze and,1,1,1.0
analyze and support,1,1,1.0
and support making,1,1,1.0
support making processes,1,1,1.0
making processes continue,1,1,1.0
processes continue to,1,1,1.0
continue to grow,1,1,1.0
to grow at,1,1,1.0
grow at an,1,1,1.0
at an incredible,1,1,1.0
an incredible rate,1,1,1.0
incredible rate consequently,1,1,1.0
rate consequently this,1,1,1.0
consequently this enhances,1,1,1.0
this enhances the,1,1,1.0
enhances the capacity,1,1,1.0
the capacity for,1,1,1.0
capacity for computationally,1,1,1.0
for computationally intelligent,1,1,1.0
computationally intelligent methods,1,1,1.0
intelligent methods to,1,1,1.0
methods to play,1,1,1.0
to play an,1,1,1.0
play an essential,1,1,1.0
an essential role,1,1,1.0
essential role in,1,1,1.0
role in applications,1,1,1.0
in applications involving,1,1,1.0
applications involving large,1,1,1.0
involving large amounts,1,1,1.0
large amounts of,1,1,1.0
amounts of data,1,1,1.0
of data on,1,1,1.0
data on the,1,1,1.0
other hand these,1,1,1.0
hand these opportunities,1,1,1.0
these opportunities also,1,1,1.0
opportunities also raise,1,1,1.0
also raise many,1,1,1.0
raise many new,1,1,1.0
many new challenges,1,1,1.0
new challenges for,1,1,1.0
challenges for the,1,1,1.0
for the research,1,1,1.0
the research community,1,1,1.0
research community in,1,1,1.0
community in general,1,1,1.0
in general generally,1,1,1.0
general generally speaking,1,1,1.0
generally speaking any,1,1,1.0
speaking any dataset,1,1,1.0
any dataset that,1,1,1.0
dataset that exhibits,1,1,1.0
that exhibits an,1,1,1.0
exhibits an unequal,1,1,1.0
distribution between its,1,1,1.0
between its classes,1,1,1.0
its classes can,1,1,1.0
be considered imbalanced,1,1,1.0
considered imbalanced in,1,1,1.0
imbalanced in applications,1,1,1.0
in applications datasets,1,1,1.0
applications datasets exhibiting,1,1,1.0
datasets exhibiting severe,1,1,1.0
exhibiting severe ances,1,1,1.0
severe ances are,1,1,1.0
ances are of,1,1,1.0
are of great,1,1,1.0
of great interest,1,1,1.0
great interest since,1,1,1.0
interest since they,1,1,1.0
since they generally,1,1,1.0
they generally present,1,1,1.0
generally present icant,1,1,1.0
present icant difﬁculties,1,1,1.0
icant difﬁculties for,1,1,1.0
difﬁculties for learning,1,1,1.0
for learning mechanisms,1,1,1.0
learning mechanisms typical,1,1,1.0
mechanisms typical imbalance,1,1,1.0
typical imbalance manuscript,1,1,1.0
imbalance manuscript received,1,1,1.0
manuscript received february,1,1,1.0
received february revised,1,1,1.0
february revised november,1,1,1.0
revised november march,1,1,1.0
november march august,1,1,1.0
march august and,1,1,1.0
august and august,1,1,1.0
and august accepted,1,1,1.0
august accepted august,1,1,1.0
accepted august date,1,1,1.0
august date of,2,1,2.0
date of publication,1,1,1.0
of publication august,1,1,1.0
publication august date,1,1,1.0
date of current,1,1,1.0
of current version,1,1,1.0
current version october,1,1,1.0
version october chen,1,1,1.0
october chen and,1,1,1.0
chen and garcia,1,1,1.0
and garcia are,1,1,1.0
garcia are with,1,1,1.0
department of electrical,3,1,3.0
of electrical and,3,1,3.0
electrical and computer,3,1,3.0
and computer engineering,2,1,2.0
computer engineering stevens,2,1,2.0
engineering stevens institute,2,1,2.0
stevens institute of,5,1,5.0
institute of technology,5,1,5.0
of technology hoboken,4,1,4.0
technology hoboken nj,4,1,4.0
hoboken nj usa,1,1,1.0
nj usa egarcia,1,1,1.0
usa egarcia he,1,1,1.0
egarcia he is,1,1,1.0
he is with,1,1,1.0
of electrical computer,2,1,2.0
electrical computer and,2,1,2.0
computer and biomedical,2,1,2.0
and biomedical engineering,2,1,2.0
biomedical engineering university,2,1,2.0
engineering university of,2,1,2.0
university of rhode,2,1,2.0
of rhode island,2,1,2.0
rhode island kingston,2,1,2.0
island kingston ri,1,1,1.0
kingston ri usa,1,1,1.0
ri usa he,1,1,1.0
usa he color,1,1,1.0
he color versions,1,1,1.0
color versions of,1,1,1.0
versions of one,1,1,1.0
of one or,1,1,1.0
more of the,1,1,1.0
of the ﬁgures,1,1,1.0
the ﬁgures in,1,1,1.0
ﬁgures in this,1,1,1.0
are available online,1,1,1.0
available online at,1,1,1.0
online at http,1,1,1.0
at http digital,1,1,1.0
http digital object,1,1,1.0
digital object identiﬁer,1,1,1.0
object identiﬁer ratios,1,1,1.0
identiﬁer ratios can,1,1,1.0
ratios can range,1,1,1.0
can range from,1,1,1.0
range from in,1,1,1.0
from in fraud,1,1,1.0
fraud detection problems,1,1,1.0
detection problems to,1,1,1.0
problems to in,1,1,1.0
to in physics,1,1,1.0
in physics event,1,1,1.0
physics event classiﬁcation,2,1,2.0
event classiﬁcation however,1,1,1.0
classiﬁcation however imbalances,1,1,1.0
however imbalances of,1,1,1.0
imbalances of this,1,1,1.0
of this form,1,1,1.0
this form are,1,1,1.0
form are just,1,1,1.0
are just one,1,1,1.0
just one aspect,1,1,1.0
one aspect of,1,1,1.0
aspect of the,1,1,1.0
the imbalanced learning,5,1,5.0
imbalanced learning problem,2,1,2.0
problem the imbalance,1,1,1.0
the imbalance learning,1,1,1.0
imbalance learning problem,1,1,1.0
learning problem generally,1,1,1.0
problem generally manifests,1,1,1.0
generally manifests itself,1,1,1.0
manifests itself in,1,1,1.0
itself in two,1,1,1.0
in two forms,1,1,1.0
two forms relative,1,1,1.0
forms relative imbalances,1,1,1.0
relative imbalances and,1,1,1.0
imbalances and absolute,1,1,1.0
and absolute imbalances,2,1,2.0
absolute imbalances absolute,1,1,1.0
imbalances absolute imbalances,1,1,1.0
absolute imbalances arise,1,1,1.0
imbalances arise in,1,1,1.0
arise in datasets,1,1,1.0
in datasets where,1,1,1.0
datasets where minority,1,1,1.0
where minority exampl,1,1,1.0
minority exampl es,1,1,1.0
exampl es are,1,1,1.0
es are deﬁnitively,1,1,1.0
are deﬁnitively scarce,1,1,1.0
deﬁnitively scarce and,1,1,1.0
scarce and underrepresented,1,1,1.0
and underrepresented whereas,1,1,1.0
underrepresented whereas relative,1,1,1.0
whereas relative imbalances,1,1,1.0
relative imbalances are,1,1,1.0
imbalances are indicative,1,1,1.0
are indicative of,1,1,1.0
indicative of datasets,1,1,1.0
of datasets in,1,1,1.0
datasets in which,1,1,1.0
in which minority,1,1,1.0
which minority examples,1,1,1.0
minority examples are,1,1,1.0
examples are well,1,1,1.0
are well represented,1,1,1.0
well represented but,1,1,1.0
represented but remain,1,1,1.0
but remain severely,1,1,1.0
remain severely outnumbere,1,1,1.0
severely outnumbere d,1,1,1.0
outnumbere d by,1,1,1.0
d by majority,1,1,1.0
by majority class,1,1,1.0
class examples some,1,1,1.0
examples some studies,1,1,1.0
some studies have,1,1,1.0
studies have shown,1,1,1.0
shown that the,1,1,1.0
that the degradation,1,1,1.0
the degradation of,1,1,1.0
degradation of classiﬁcation,1,1,1.0
of classiﬁcation performance,1,1,1.0
classiﬁcation performance attributed,1,1,1.0
performance attributed to,1,1,1.0
attributed to imbalanced,1,1,1.0
to imbalanced data,1,1,1.0
imbalanced data is,2,1,2.0
data is not,1,1,1.0
is not necessarily,1,1,1.0
not necessarily the,1,1,1.0
necessarily the result,1,1,1.0
result of relative,1,1,1.0
of relative imbalances,1,1,1.0
relative imbalances but,1,1,1.0
but rather due,1,1,1.0
rather due to,1,1,1.0
to the lack,1,1,1.0
the lack of,1,1,1.0
lack of representative,1,1,1.0
of representative examples,1,1,1.0
representative examples absolute,1,1,1.0
examples absolute imbalances,1,1,1.0
absolute imbalances in,1,1,1.0
imbalances in particular,1,1,1.0
in particular for,1,1,1.0
particular for a,1,1,1.0
given dataset that,1,1,1.0
dataset that contains,1,1,1.0
that contains several,1,1,1.0
contains several the,1,1,1.0
several the distribution,1,1,1.0
distribution of minority,1,1,1.0
of minority examples,2,1,2.0
minority examples over,1,1,1.0
examples over the,1,1,1.0
minority class concepts,1,1,1.0
class concepts may,1,1,1.0
concepts may yield,1,1,1.0
may yield clusters,1,1,1.0
yield clusters with,1,1,1.0
clusters with insufﬁcient,1,1,1.0
with insufﬁcient representative,1,1,1.0
insufﬁcient representative exa,1,1,1.0
representative exa mples,1,1,1.0
exa mples to,1,1,1.0
mples to form,1,1,1.0
form a classiﬁcation,1,1,1.0
a classiﬁcation rule,1,1,1.0
classiﬁcation rule this,1,1,1.0
rule this problem,1,1,1.0
this problem of,1,1,1.0
problem of concept,1,1,1.0
of concept data,1,1,1.0
concept data representation,1,1,1.0
data representation within,1,1,1.0
representation within a,1,1,1.0
class is also,1,1,1.0
is also known,1,1,1.0
also known as,1,1,1.0
as the imbalance,1,1,1.0
problem and was,1,1,1.0
and was veriﬁed,1,1,1.0
was veriﬁed to,1,1,1.0
veriﬁed to be,1,1,1.0
be more difﬁcult,1,1,1.0
difﬁcult to handle,1,1,1.0
to handle than,1,1,1.0
handle than datasets,1,1,1.0
