,gram_count,document_count,Average_freq
in in addition to,1,1,1.0
in addition to these,1,1,1.0
addition to these singular,1,1,1.0
to these singular assessment,1,1,1.0
these singular assessment metrics,1,1,1.0
singular assessment metrics we,1,1,1.0
assessment metrics we also,1,1,1.0
metrics we also adopted,1,1,1.0
we also adopted the,1,1,1.0
also adopted the roc,1,1,1.0
adopted the roc graph,1,1,1.0
the roc graph for,1,1,1.0
roc graph for evaluation,1,1,1.0
graph for evaluation in,1,1,1.0
for evaluation in this,1,1,1.0
evaluation in this paper,1,1,1.0
in this paper brieﬂy,1,1,1.0
this paper brieﬂy speaking,1,1,1.0
paper brieﬂy speaking the,1,1,1.0
brieﬂy speaking the roc,1,1,1.0
speaking the roc space,1,1,1.0
the roc space is,1,1,1.0
roc space is established,1,1,1.0
space is established by,1,1,1.0
is established by plotting,1,1,1.0
established by plotting the,1,1,1.0
by plotting the tps,1,1,1.0
plotting the tps rate,1,1,1.0
the tps rate tp,1,1,1.0
tps rate tp over,1,1,1.0
rate tp over false,1,1,1.0
tp over false positives,1,1,1.0
over false positives rate,1,1,1.0
false positives rate fp,1,1,1.0
positives rate fp h,1,1,1.0
rate fp h e,1,1,1.0
fp h e roc,1,1,1.0
h e roc curves,1,1,1.0
e roc curves are,1,1,1.0
roc curves are normally,1,1,1.0
curves are normally formulated,1,1,1.0
are normally formulated by,1,1,1.0
normally formulated by adjusting,1,1,1.0
formulated by adjusting the,1,1,1.0
by adjusting the decision,1,1,1.0
adjusting the decision threshold,1,1,1.0
the decision threshold to,1,1,1.0
decision threshold to generate,1,1,1.0
threshold to generate a,1,1,1.0
to generate a seri,1,1,1.0
generate a seri es,1,1,1.0
a seri es of,1,1,1.0
seri es of points,1,1,1.0
es of points in,1,1,1.0
points in the roc,2,1,2.0
in the roc space,2,1,2.0
the roc space in,1,1,1.0
roc space in order,1,1,1.0
in order to assess,1,1,1.0
order to assess different,1,1,1.0
to assess different classiﬁers,1,1,1.0
assess different classiﬁers performance,1,1,1.0
different classiﬁers performance in,1,1,1.0
classiﬁers performance in this,1,1,1.0
performance in this case,2,1,2.0
in this case one,2,1,2.0
this case one generally,1,1,1.0
case one generally uses,1,1,1.0
one generally uses the,1,1,1.0
generally uses the auc,1,1,1.0
uses the auc as,1,1,1.0
the auc as an,1,1,1.0
auc as an evaluation,1,1,1.0
as an evaluation criterion,1,1,1.0
an evaluation criterion a,1,1,1.0
evaluation criterion a detailed,1,1,1.0
criterion a detailed discussion,1,1,1.0
a detailed discussion of,1,1,1.0
detailed discussion of roc,1,1,1.0
discussion of roc analysis,1,1,1.0
of roc analysis and,1,1,1.0
roc analysis and its,1,1,1.0
analysis and its assessment,1,1,1.0
and its assessment for,1,1,1.0
its assessment for classiﬁer,1,1,1.0
assessment for classiﬁer performances,1,1,1.0
for classiﬁer performances can,1,1,1.0
classiﬁer performances can be,1,1,1.0
performances can be found,1,1,1.0
be found in and,1,1,1.0
found in and we,1,1,1.0
in and we would,1,1,1.0
and we would also,1,1,1.0
we would also like,1,1,1.0
also like to note,1,1,1.0
like to note that,2,1,2.0
to note that there,1,1,1.0
note that there are,1,1,1.0
that there are other,1,1,1.0
there are other metrics,1,1,1.0
are other metrics that,1,1,1.0
other metrics that can,1,1,1.0
metrics that can potentially,1,1,1.0
that can potentially be,1,1,1.0
can potentially be used,1,1,1.0
potentially be used to,1,1,1.0
to assess the imbalanced,1,1,1.0
assess the imbalanced learning,1,1,1.0
the imbalanced learning performance,1,1,1.0
imbalanced learning performance for,1,1,1.0
learning performance for instance,1,1,1.0
performance for instance it,1,1,1.0
for instance it was,1,1,1.0
instance it was recently,1,1,1.0
it was recently presented,1,1,1.0
was recently presented in,1,1,1.0
recently presented in that,1,1,1.0
presented in that h,1,1,1.0
in that h could,1,1,1.0
that h could be,1,1,1.0
h could be a,1,1,1.0
could be a qualiﬁed,1,1,1.0
be a qualiﬁed alternative,1,1,1.0
a qualiﬁed alternative metric,1,1,1.0
qualiﬁed alternative metric of,1,1,1.0
alternative metric of auc,1,1,1.0
metric of auc the,1,1,1.0
of auc the major,1,1,1.0
auc the major motivation,1,1,1.0
the major motivation of,1,1,1.0
major motivation of h,1,1,1.0
motivation of h is,1,1,1.0
of h is based,1,1,1.0
h is based on,1,1,1.0
based on the fact,1,1,1.0
on the fact that,1,1,1.0
the fact that auc,1,1,1.0
fact that auc is,1,1,1.0
that auc is equivalent,1,1,1.0
auc is equivalent to,1,1,1.0
is equivalent to averaging,1,1,1.0
equivalent to averaging the,1,1,1.0
to averaging the misclassiﬁcation,1,1,1.0
averaging the misclassiﬁcation loss,1,1,1.0
the misclassiﬁcation loss over,1,1,1.0
misclassiﬁcation loss over a,1,1,1.0
loss over a cost,1,1,1.0
over a cost ratio,1,1,1.0
a cost ratio distribution,1,1,1.0
cost ratio distribution dependent,1,1,1.0
ratio distribution dependent on,1,1,1.0
distribution dependent on the,1,1,1.0
dependent on the score,1,1,1.0
on the score distributions,1,1,1.0
the score distributions which,1,1,1.0
score distributions which are,1,1,1.0
distributions which are decided,1,1,1.0
which are decided by,1,1,1.0
are decided by the,1,1,1.0
decided by the classiﬁer,1,1,1.0
by the classiﬁer itself,1,1,1.0
the classiﬁer itself rather,1,1,1.0
classiﬁer itself rather than,1,1,1.0
itself rather than the,1,1,1.0
rather than the roc,1,1,1.0
than the roc curve,1,1,1.0
the roc curve averaged,1,1,1.0
roc curve averaged roc,1,1,1.0
curve averaged roc curve,1,1,1.0
averaged roc curve roc,1,1,1.0
roc curve roc curve,1,1,1.0
curve roc curve point,1,1,1.0
roc curve point on,2,1,2.0
curve point on roc,1,1,1.0
point on roc curve,2,1,2.0
on roc curve l,1,1,1.0
roc curve l point,1,1,1.0
curve l point on,1,1,1.0
l point on roc,1,1,1.0
on roc curve point,1,1,1.0
curve point on averaged,1,1,1.0
point on averaged roc,1,1,1.0
on averaged roc curve,1,1,1.0
averaged roc curve x,1,1,1.0
roc curve x fig,1,1,1.0
curve x fig vertical,1,1,1.0
x fig vertical averaging,1,1,1.0
fig vertical averaging approach,1,1,1.0
vertical averaging approach of,1,1,1.0
averaging approach of roc,1,1,1.0
approach of roc curves,1,1,1.0
of roc curves target,1,1,1.0
roc curves target dataset,1,1,1.0
curves target dataset this,1,1,1.0
target dataset this may,1,1,1.0
dataset this may introduce,1,1,1.0
this may introduce undesired,1,1,1.0
may introduce undesired subjectivity,1,1,1.0
introduce undesired subjectivity into,1,1,1.0
undesired subjectivity into performance,1,1,1.0
subjectivity into performance evaluation,1,1,1.0
into performance evaluation h,1,1,1.0
performance evaluation h targets,1,1,1.0
evaluation h targets this,1,1,1.0
h targets this ﬂaw,1,1,1.0
targets this ﬂaw by,1,1,1.0
this ﬂaw by decoupling,1,1,1.0
ﬂaw by decoupling the,1,1,1.0
by decoupling the weight,1,1,1.0
decoupling the weight function,1,1,1.0
the weight function for,1,1,1.0
weight function for loss,1,1,1.0
function for loss calculation,1,1,1.0
for loss calculation from,1,1,1.0
loss calculation from score,1,1,1.0
calculation from score distributions,1,1,1.0
from score distributions for,1,1,1.0
score distributions for instance,1,1,1.0
distributions for instance it,1,1,1.0
for instance it can,1,1,1.0
instance it can apply,1,1,1.0
it can apply a,1,1,1.0
can apply a beta,1,1,1.0
apply a beta distribution,1,1,1.0
a beta distribution to,1,1,1.0
beta distribution to simulate,1,1,1.0
distribution to simulate the,1,1,1.0
to simulate the weight,1,1,1.0
simulate the weight function,1,1,1.0
the weight function which,1,1,1.0
weight function which ensures,1,1,1.0
function which ensures objectivity,1,1,1.0
which ensures objectivity across,1,1,1.0
ensures objectivity across all,1,1,1.0
objectivity across all algorithms,1,1,1.0
across all algorithms under,1,1,1.0
all algorithms under comparison,1,1,1.0
algorithms under comparison the,1,1,1.0
under comparison the interested,1,1,1.0
comparison the interested reader,1,1,1.0
the interested reader can,1,1,1.0
interested reader can refer,1,1,1.0
reader can refer to,1,1,1.0
can refer to for,1,1,1.0
refer to for further,1,1,1.0
to for further details,1,1,1.0
for further details on,1,1,1.0
further details on h,1,1,1.0
details on h and,1,1,1.0
on h and for,1,1,1.0
h and for a,1,1,1.0
and for a ical,1,1,1.0
for a ical review,1,1,1.0
a ical review of,1,1,1.0
ical review of the,1,1,1.0
review of the assessment,1,1,1.0
of the assessment met,1,1,1.0
the assessment met rics,1,1,1.0
assessment met rics for,1,1,1.0
met rics for imbalanced,1,1,1.0
rics for imbalanced learning,1,1,1.0
imbalanced learning in order,1,1,1.0
learning in order to,1,1,1.0
in order to reﬂect,1,1,1.0
order to reﬂect the,1,1,1.0
to reﬂect the roc,1,1,1.0
reﬂect the roc curve,1,1,1.0
the roc curve characteristics,1,1,1.0
roc curve characteristics for,1,1,1.0
curve characteristics for all,1,1,1.0
characteristics for all of,1,1,1.0
all of the random,1,1,1.0
of the random runs,2,1,2.0
the random runs we,1,1,1.0
random runs we adopt,1,1,1.0
runs we adopt the,1,1,1.0
we adopt the vertical,1,1,1.0
adopt the vertical averaging,1,1,1.0
the vertical averaging approach,1,1,1.0
vertical averaging approach in,1,1,1.0
averaging approach in to,1,1,1.0
approach in to plot,1,1,1.0
in to plot the,1,1,1.0
to plot the averaged,1,1,1.0
plot the averaged roc,1,1,1.0
the averaged roc curves,1,1,1.0
averaged roc curves our,1,1,1.0
roc curves our implementation,1,1,1.0
curves our implementation of,1,1,1.0
our implementation of the,1,1,1.0
implementation of the vertical,1,1,1.0
of the vertical averaging,1,1,1.0
the vertical averaging method,1,1,1.0
vertical averaging method is,1,1,1.0
averaging method is illustrated,1,1,1.0
method is illustrated in,1,1,1.0
is illustrated in fig,1,1,1.0
illustrated in fig assume,1,1,1.0
in fig assume one,1,1,1.0
fig assume one would,1,1,1.0
assume one would like,1,1,1.0
one would like to,1,1,1.0
would like to average,1,1,1.0
like to average two,1,1,1.0
to average two roc,1,1,1.0
average two roc curves,1,1,1.0
two roc curves and,1,1,1.0
roc curves and each,1,1,1.0
curves and each of,1,1,1.0
and each of which,1,1,1.0
each of which is,1,1,1.0
of which is formed,1,1,1.0
which is formed by,1,1,1.0
is formed by a,1,1,1.0
formed by a series,1,1,1.0
by a series of,1,1,1.0
a series of points,1,1,1.0
series of points in,1,1,1.0
the roc space the,1,1,1.0
roc space the ﬁrst,1,1,1.0
space the ﬁrst step,1,1,1.0
the ﬁrst step is,1,1,1.0
ﬁrst step is to,1,1,1.0
step is to evenly,1,1,1.0
is to evenly divide,1,1,1.0
to evenly divide the,1,1,1.0
evenly divide the range,1,1,1.0
divide the range of,1,1,1.0
the range of fp,1,1,1.0
range of fp into,1,1,1.0
of fp into a,1,1,1.0
fp into a set,1,1,1.0
into a set of,1,1,1.0
a set of intervals,1,1,1.0
set of intervals then,1,1,1.0
of intervals then at,1,1,1.0
intervals then at each,1,1,1.0
then at each interval,1,1,1.0
at each interval ﬁnd,1,1,1.0
each interval ﬁnd the,1,1,1.0
interval ﬁnd the ieee,1,1,1.0
ﬁnd the ieee transactions,1,1,1.0
the ieee transactions on,1,1,1.0
vol no october table,3,1,3.0
no october table iii,1,1,1.0
october table iii eva,1,1,1.0
table iii eva l,1,1,1.0
iii eva l uat,1,1,1.0
eva l uat i,1,1,1.0
l uat i o,1,1,1.0
uat i o nmetrics,1,1,1.0
i o nmetrics and,1,1,1.0
o nmetrics and performance,1,1,1.0
nmetrics and performance comparison,1,1,1.0
and performance comparison dataset,1,1,1.0
performance comparison dataset methods,1,1,1.0
comparison dataset methods oa,1,1,1.0
dataset methods oa precision,2,1,2.0
methods oa precision recall,2,1,2.0
oa precision recall auc,2,1,2.0
precision recall auc sonar,1,1,1.0
recall auc sonar ramoboost,1,1,1.0
auc sonar ramoboost smoteboost,1,1,1.0
sonar ramoboost smoteboost smote,1,1,1.0
ramoboost smoteboost smote adasyn,33,1,33.0
smote adasyn adacost borderlinesmote,36,1,36.0
adasyn adacost borderlinesmote spambase,1,1,1.0
adacost borderlinesmote spambase ramoboost,1,1,1.0
borderlinesmote spambase ramoboost smoteboost,1,1,1.0
spambase ramoboost smoteboost smote,1,1,1.0
adasyn adacost borderlinesmote ionosphere,1,1,1.0
adacost borderlinesmote ionosphere ramoboost,1,1,1.0
borderlinesmote ionosphere ramoboost smoteboost,1,1,1.0
ionosphere ramoboost smoteboost smote,1,1,1.0
adasyn adacost borderlinesmote pid,1,1,1.0
adacost borderlinesmote pid ramoboost,1,1,1.0
borderlinesmote pid ramoboost smoteboost,1,1,1.0
pid ramoboost smoteboost smote,1,1,1.0
adasyn adacost borderlinesmote wine,1,1,1.0
adacost borderlinesmote wine ramoboost,1,1,1.0
borderlinesmote wine ramoboost smoteboost,1,1,1.0
wine ramoboost smoteboost smote,1,1,1.0
adasyn adacost borderlinesmote german,1,1,1.0
adacost borderlinesmote german ramoboost,1,1,1.0
borderlinesmote german ramoboost smoteboost,1,1,1.0
german ramoboost smoteboost smote,1,1,1.0
adasyn adacost borderlinesmote phoneme,1,1,1.0
adacost borderlinesmote phoneme ramoboost,1,1,1.0
borderlinesmote phoneme ramoboost smoteboost,1,1,1.0
phoneme ramoboost smoteboost smote,1,1,1.0
adasyn adacost borderlinesmote vehicle,1,1,1.0
adacost borderlinesmote vehicle ramoboost,1,1,1.0
borderlinesmote vehicle ramoboost smoteboost,1,1,1.0
vehicle ramoboost smoteboost smote,1,1,1.0
adasyn adacost borderlinesmote texture,2,1,2.0
adacost borderlinesmote texture ramoboost,1,1,1.0
borderlinesmote texture ramoboost smoteboost,1,1,1.0
texture ramoboost smoteboost smote,1,1,1.0
adasyn adacost borderlinesmote segment,1,1,1.0
adacost borderlinesmote segment ramoboost,1,1,1.0
borderlinesmote segment ramoboost smoteboost,1,1,1.0
segment ramoboost smoteboost smote,1,1,1.0
adasyn adacost borderlinesmote et,1,1,1.0
adacost borderlinesmote et al,1,1,1.0
borderlinesmote et al ranked,1,1,1.0
oversampling in boosting dataset,1,1,1.0
in boosting dataset methods,1,1,1.0
boosting dataset methods oa,1,1,1.0
precision recall auc ramoboost,1,1,1.0
recall auc ramoboost smoteboost,1,1,1.0
auc ramoboost smoteboost smote,1,1,1.0
adasyn adacost borderlinesmote satimage,1,1,1.0
adacost borderlinesmote satimage ramoboost,1,1,1.0
borderlinesmote satimage ramoboost smoteboost,1,1,1.0
satimage ramoboost smoteboost smote,1,1,1.0
adasyn adacost borderlinesmote ramoboost,1,1,1.0
adacost borderlinesmote ramoboost smoteboost,1,1,1.0
borderlinesmote ramoboost smoteboost smote,1,1,1.0
adasyn adacost borderlinesmote vowel,1,1,1.0
adacost borderlinesmote vowel ramoboost,1,1,1.0
borderlinesmote vowel ramoboost smoteboost,1,1,1.0
vowel ramoboost smoteboost smote,1,1,1.0
adasyn adacost borderlinesmote abalone,1,1,1.0
adacost borderlinesmote abalone ramoboost,1,1,1.0
borderlinesmote abalone ramoboost smoteboost,1,1,1.0
abalone ramoboost smoteboost smote,1,1,1.0
adasyn adacost borderlinesmote glass,1,1,1.0
adacost borderlinesmote glass ramoboost,1,1,1.0
borderlinesmote glass ramoboost smoteboost,1,1,1.0
glass ramoboost smoteboost smote,1,1,1.0
adasyn adacost borderlinesmote yeast,1,1,1.0
adacost borderlinesmote yeast ramoboost,1,1,1.0
borderlinesmote yeast ramoboost smoteboost,1,1,1.0
yeast ramoboost smoteboost smote,1,1,1.0
adasyn adacost borderlinesmote letter,1,1,1.0
adacost borderlinesmote letter ramoboost,1,1,1.0
borderlinesmote letter ramoboost smoteboost,1,1,1.0
letter ramoboost smoteboost smote,1,1,1.0
adasyn adacost borderlinesmote shuttle,1,1,1.0
adacost borderlinesmote shuttle ramoboost,1,1,1.0
borderlinesmote shuttle ramoboost smoteboost,1,1,1.0
shuttle ramoboost smoteboost smote,1,1,1.0
adasyn adacost borderlinesmote tp,1,1,1.0
adacost borderlinesmote tp values,1,1,1.0
borderlinesmote tp values of,1,1,1.0
tp values of each,1,1,1.0
values of each roc,1,1,1.0
of each roc curve,1,1,1.0
each roc curve and,1,1,1.0
roc curve and average,1,1,1.0
curve and average them,1,1,1.0
and average them in,1,1,1.0
average them in fig,1,1,1.0
them in fig and,1,1,1.0
in fig and are,1,1,1.0
fig and are the,1,1,1.0
and are the points,1,1,1.0
are the points from,1,1,1.0
the points from and,1,1,1.0
points from and corresponding,1,1,1.0
from and corresponding to,1,1,1.0
and corresponding to the,1,1,1.0
corresponding to the interval,1,1,1.0
to the interval fp,1,1,1.0
the interval fp by,1,1,1.0
interval fp by averaging,1,1,1.0
fp by averaging their,1,1,1.0
by averaging their tp,1,1,1.0
averaging their tp values,1,1,1.0
their tp values the,1,1,1.0
tp values the corresponding,1,1,1.0
values the corresponding roc,1,1,1.0
the corresponding roc point,1,1,1.0
corresponding roc point on,1,1,1.0
roc point on the,1,1,1.0
point on the averaged,2,1,2.0
on the averaged roc,2,1,2.0
the averaged roc curve,2,1,2.0
averaged roc curve is,1,1,1.0
roc curve is obtained,1,1,1.0
curve is obtained however,1,1,1.0
is obtained however there,1,1,1.0
obtained however there exist,1,1,1.0
however there exist some,1,1,1.0
there exist some roc,1,1,1.0
exist some roc curves,1,1,1.0
some roc curves that,1,1,1.0
roc curves that do,1,1,1.0
curves that do not,1,1,1.0
that do not have,1,1,1.0
do not have corresponding,1,1,1.0
not have corresponding points,1,1,1.0
have corresponding points on,1,1,1.0
corresponding points on certain,1,1,1.0
points on certain intervals,1,1,1.0
on certain intervals in,1,1,1.0
